detailsPageUrl,carat,date,dateSet,price,strikethroughPrice,pricePerCarat,skus,id,shapeCode,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,hasVisualization,visualizationImageUrl,v360BaseUrl,measurements,willArriveForHoliday,imageUrl,sellingIndex,sold,quickShip 
./diamond-details/LD14496388,['0.30'],['Nov 27'],['Nov 30'],['$335'],['$354'],"['$1,117']",['LD14496388'],LD14496388,['RD'],['Round'],['SI2'],['H'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.8'],['Faint'],['1.00'],['Excellent'],['Very Good'],['58.0'],[False],,,"[{'label': '4.29 x 4.27 x 2.69 mm', 'labelSmall': '4.29 x 4.27 x 2.69'}]",False,,0.5721376,False,False
./diamond-details/LD14497300,['0.30'],['Nov 18'],['Nov 19'],['$335'],,"['$1,117']",['LD14497300'],LD14497300,['RD'],['Round'],['SI1'],['K'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['59.0'],['None'],['1.00'],['Excellent'],['Excellent'],['64.0'],[False],,,"[{'label': '4.20 x 4.22 x 2.69 mm', 'labelSmall': '4.20 x 4.22 x 2.69'}]",False,,0.45290968,False,False
./diamond-details/LD14520414,['0.30'],['Nov 18'],['Nov 19'],['$335'],,"['$1,117']",['LD14520414'],LD14520414,['RD'],['Round'],['SI1'],['K'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['60.0'],['None'],['1.01'],['Excellent'],['Very Good'],['64.0'],[False],,,"[{'label': '4.17 x 4.22 x 2.68 mm', 'labelSmall': '4.17 x 4.22 x 2.68'}]",False,,0.47336835,False,False
./diamond-details/LD14574813,['0.31'],['Nov 27'],['Nov 30'],['$335'],,"['$1,081']",['LD14574813'],LD14574813,['RD'],['Round'],['SI1'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.0'],['Faint'],['1.01'],['Excellent'],['Excellent'],['59.0'],[False],,,"[{'label': '4.38 x 4.35 x 2.67 mm', 'labelSmall': '4.38 x 4.35 x 2.67'}]",False,,0.49761975,False,False
./diamond-details/LD14621845,['0.23'],['Nov 25'],['Nov 27'],['$335'],,"['$1,457']",['LD14621845'],LD14621845,['RD'],['Round'],['VVS2'],['I'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.6'],['None'],['1.01'],['Excellent'],['Excellent'],['58.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2344184491/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2344184491/1/,"[{'label': '3.92 x 3.88 x 2.44 mm', 'labelSmall': '3.92 x 3.88 x 2.44'}]",False,,0.6340485,False,False
./diamond-details/LD08228569,['0.32'],['Nov 27'],['Nov 30'],['$336'],,"['$1,050']",['LD08228569'],LD08228569,['RD'],['Round'],['SI2'],['I'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['62.4'],['None'],['1.00'],['Very Good'],['Very Good'],['54.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3235864841/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-3235864841/1/,"[{'label': '4.37 x 4.39 x 2.73 mm', 'labelSmall': '4.37 x 4.39 x 2.73'}]",False,,0.4115292,False,False
./diamond-details/LD10155476,['0.31'],['Nov 27'],['Nov 30'],['$336'],,"['$1,084']",['LD10155476'],LD10155476,['RD'],['Round'],['SI2'],['G'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['62.5'],['None'],['1.00'],['Good'],['Good'],['59.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2176548405/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-2176548405/1/,"[{'label': '4.28 x 4.30 x 2.68 mm', 'labelSmall': '4.28 x 4.30 x 2.68'}]",False,,0.5433725,False,False
./diamond-details/LD10818049,['0.34'],['Nov 27'],['Nov 30'],['$336'],,['$988'],['LD10818049'],LD10818049,['RD'],['Round'],['SI2'],['I'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.2'],['None'],['1.00'],['Excellent'],['Excellent'],['58.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5233618635/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-5233618635/1/,"[{'label': '4.49 x 4.47 x 2.78 mm', 'labelSmall': '4.49 x 4.47 x 2.78'}]",False,,0.6214365,False,False
./diamond-details/LD12980093,['0.31'],['Nov 18'],['Nov 19'],['$336'],,"['$1,084']",['LD12980093'],LD12980093,['RD'],['Round'],['SI2'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['60.0'],['Strong'],['1.00'],['Excellent'],['Excellent'],['59.0'],[False],,,"[{'label': '4.43 x 4.41 x 2.65 mm', 'labelSmall': '4.43 x 4.41 x 2.65'}]",False,,0.6416567,False,False
./diamond-details/LD13199562,['0.33'],['Nov 19'],['Nov 20'],['$336'],,"['$1,018']",['LD13199562'],LD13199562,['RD'],['Round'],['SI2'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['59.8'],['Faint'],['1.01'],['Excellent'],['Excellent'],['60.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2326595385/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2326595385/1/,"[{'label': '4.51 x 4.48 x 2.69 mm', 'labelSmall': '4.51 x 4.48 x 2.69'}]",False,,0.63813454,False,False
./diamond-details/LD13851057,['0.30'],['Nov 18'],['Nov 19'],['$336'],,"['$1,120']",['LD13851057'],LD13851057,['RD'],['Round'],['VVS2'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['57.6'],['None'],['1.01'],['Excellent'],['Excellent'],['62.0'],[False],,,"[{'label': '4.44 x 4.41 x 2.55 mm', 'labelSmall': '4.44 x 4.41 x 2.55'}]",False,,0.5856037,False,False
./diamond-details/LD13851062,['0.30'],['Nov 18'],['Nov 19'],['$336'],,"['$1,120']",['LD13851062'],LD13851062,['RD'],['Round'],['VVS2'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.7'],['None'],['1.00'],['Excellent'],['Excellent'],['58.0'],[False],,,"[{'label': '4.28 x 4.26 x 2.63 mm', 'labelSmall': '4.28 x 4.26 x 2.63'}]",False,,0.53141725,False,False
./diamond-details/LD13974123,['0.31'],['Nov 27'],['Nov 30'],['$336'],,"['$1,084']",['LD13974123'],LD13974123,['RD'],['Round'],['VVS1'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['60.2'],['Medium'],['1.00'],['Excellent'],['Excellent'],['61.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6351491198/still_230x230.jpg,https://bluenile.v360.in/43/imaged/gia-6351491198/1/,"[{'label': '4.41 x 4.39 x 2.65 mm', 'labelSmall': '4.41 x 4.39 x 2.65'}]",False,,0.56286794,False,False
./diamond-details/LD14273578,['0.33'],['Nov 19'],['Nov 20'],['$336'],,"['$1,018']",['LD14273578'],LD14273578,['RD'],['Round'],['VS1'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['63.3'],['Strong'],['1.01'],['Excellent'],['Very Good'],['56.0'],[False],,,"[{'label': '4.41 x 4.38 x 2.78 mm', 'labelSmall': '4.41 x 4.38 x 2.78'}]",False,,0.53156424,False,False
./diamond-details/LD14282678,['0.31'],['Nov 18'],['Nov 19'],['$336'],,"['$1,084']",['LD14282678'],LD14282678,['RD'],['Round'],['SI1'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['60.0'],['None'],['1.00'],['Excellent'],['Very Good'],['61.1'],[False],,,"[{'label': '4.38 x 4.40 x 2.68 mm', 'labelSmall': '4.38 x 4.40 x 2.68'}]",False,,0.47226304,False,False
./diamond-details/LD14358955,['0.31'],['Nov 18'],['Nov 19'],['$336'],,"['$1,084']",['LD14358955'],LD14358955,['RD'],['Round'],['VS1'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['58.6'],['Strong'],['1.00'],['Excellent'],['Excellent'],['61.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6351195365/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6351195365/1/,"[{'label': '4.44 x 4.46 x 2.61 mm', 'labelSmall': '4.44 x 4.46 x 2.61'}]",False,,0.66174483,False,False
./diamond-details/LD14513580,['0.30'],['Nov 27'],['Nov 30'],['$336'],,"['$1,120']",['LD14513580'],LD14513580,['RD'],['Round'],['SI2'],['H'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['65.0'],['None'],['1.01'],['Excellent'],['Very Good'],['57.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5356982090/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5356982090/1/,"[{'label': '4.18 x 4.13 x 2.70 mm', 'labelSmall': '4.18 x 4.13 x 2.70'}]",False,,0.5948746,False,False
./diamond-details/LD14540788,['0.24'],['Nov 25'],['Nov 27'],['$336'],,"['$1,400']",['LD14540788'],LD14540788,['RD'],['Round'],['SI1'],['D'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['59.2'],['None'],['1.00'],['Excellent'],['Excellent'],['60.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6365234864/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-6365234864/1/,"[{'label': '4.10 x 4.08 x 2.42 mm', 'labelSmall': '4.10 x 4.08 x 2.42'}]",False,,0.7249964,False,False
./diamond-details/LD14562567,['0.32'],['Nov 18'],['Nov 19'],['$336'],,"['$1,050']",['LD14562567'],LD14562567,['RD'],['Round'],['SI2'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['56.0'],['Medium'],['1.00'],['Excellent'],['Excellent'],['62.9'],[False],,,"[{'label': '4.35 x 4.36 x 2.74 mm', 'labelSmall': '4.35 x 4.36 x 2.74'}]",False,,0.6584129,False,False
./diamond-details/LD14602941,['0.32'],['Nov 18'],['Nov 19'],['$336'],,"['$1,050']",['LD14602941'],LD14602941,['RD'],['Round'],['SI2'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['58.0'],['Medium'],['1.00'],['Excellent'],['Excellent'],['60.7'],[False],,,"[{'label': '4.41 x 4.43 x 2.69 mm', 'labelSmall': '4.41 x 4.43 x 2.69'}]",False,,0.60417,False,False
./diamond-details/LD14607072,['0.31'],['Nov 27'],['Nov 30'],['$336'],,"['$1,084']",['LD14607072'],LD14607072,['RD'],['Round'],['SI1'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.3'],['Medium Blue'],['1.00'],['Excellent'],['Excellent'],['57.0'],[False],,,"[{'label': '4.33 x 4.31 x 2.69 mm', 'labelSmall': '4.33 x 4.31 x 2.69'}]",False,,0.56014866,False,False
./diamond-details/LD14618366,['0.32'],['Nov 24'],['Nov 25'],['$336'],,"['$1,050']",['LD14618366'],LD14618366,['RD'],['Round'],['VS2'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.5'],['None'],['1.01'],['Excellent'],['Excellent'],['57.0'],[False],,,"[{'label': '4.36 x 4.39 x 2.73 mm', 'labelSmall': '4.36 x 4.39 x 2.73'}]",False,,0.5354595,False,False
./diamond-details/LD08228514,['0.30'],['Nov 27'],['Nov 30'],['$337'],,"['$1,123']",['LD08228514'],LD08228514,['RD'],['Round'],['SI1'],['I'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['63.8'],['Faint'],['1.01'],['Excellent'],['Very Good'],['56.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5266938574/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-5266938574/1/,"[{'label': '4.20 x 4.26 x 2.70 mm', 'labelSmall': '4.20 x 4.26 x 2.70'}]",False,,0.29707542,False,False
./diamond-details/LD10451920,['0.30'],['Nov 27'],['Nov 30'],['$337'],,"['$1,123']",['LD10451920'],LD10451920,['RD'],['Round'],['SI1'],['I'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['63.7'],['Faint'],['1.01'],['Excellent'],['Very Good'],['55.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6285502825/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-6285502825/1/,"[{'label': '4.24 x 4.20 x 2.69 mm', 'labelSmall': '4.24 x 4.20 x 2.69'}]",False,,0.5222217,False,False
./diamond-details/LD10694885,['0.30'],['Nov 27'],['Nov 30'],['$337'],,"['$1,123']",['LD10694885'],LD10694885,['RD'],['Round'],['SI1'],['I'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['60.9'],['Faint'],['1.01'],['Excellent'],['Very Good'],['58.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6292208166/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-6292208166/1/,"[{'label': '4.26 x 4.31 x 2.61 mm', 'labelSmall': '4.26 x 4.31 x 2.61'}]",False,,0.5130265,False,False
./diamond-details/LD10694914,['0.31'],['Nov 27'],['Nov 30'],['$337'],,"['$1,087']",['LD10694914'],LD10694914,['RD'],['Round'],['SI2'],['I'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.6'],['Faint'],['1.00'],['Excellent'],['Excellent'],['57.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2296208293/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-2296208293/1/,"[{'label': '4.33 x 4.35 x 2.68 mm', 'labelSmall': '4.33 x 4.35 x 2.68'}]",False,,0.5829845,False,False
./diamond-details/LD11812135,['0.29'],['Nov 27'],['Nov 30'],['$337'],,"['$1,162']",['LD11812135'],LD11812135,['RD'],['Round'],['SI2'],['F'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['61.7'],['None'],['1.00'],['Very Good'],['Good'],['58.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7318737737/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-7318737737/1/,"[{'label': '4.19 x 4.21 x 2.59 mm', 'labelSmall': '4.19 x 4.21 x 2.59'}]",False,,0.63956,False,False
./diamond-details/LD12694394,['0.34'],['Nov 27'],['Nov 30'],['$337'],,['$991'],['LD12694394'],LD12694394,['RD'],['Round'],['SI1'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.0'],['Medium'],['1.00'],['Excellent'],['Excellent'],['60.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2327998006/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2327998006/1/,"[{'label': '4.47 x 4.48 x 2.73 mm', 'labelSmall': '4.47 x 4.48 x 2.73'}]",False,,0.5975322,False,False
./diamond-details/LD12993732,['0.23'],['Nov 27'],['Nov 30'],['$337'],,"['$1,465']",['LD12993732'],LD12993732,['RD'],['Round'],['VVS2'],['I'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.2'],['Faint'],['1.01'],['Excellent'],['Excellent'],['55.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2306614691/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2306614691/1/,"[{'label': '3.91 x 3.95 x 2.44 mm', 'labelSmall': '3.91 x 3.95 x 2.44'}]",False,,0.64055413,False,False
./diamond-details/LD12993754,['0.23'],['Nov 27'],['Nov 30'],['$337'],,"['$1,465']",['LD12993754'],LD12993754,['RD'],['Round'],['VS1'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.6'],['None'],['1.01'],['Excellent'],['Excellent'],['57.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5313261787/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5313261787/1/,"[{'label': '3.87 x 3.90 x 2.43 mm', 'labelSmall': '3.87 x 3.90 x 2.43'}]",False,,0.7054749,False,False
./diamond-details/LD13782285,['0.31'],['Nov 19'],['Nov 20'],['$337'],,"['$1,087']",['LD13782285'],LD13782285,['RD'],['Round'],['SI2'],['F'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['64.4'],['None'],['1.00'],['Very Good'],['Very Good'],['59.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2357066688/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-2357066688/1/,"[{'label': '4.21 x 4.23 x 2.72 mm', 'labelSmall': '4.21 x 4.23 x 2.72'}]",False,,0.5922889,False,False
./diamond-details/LD13802385,['0.30'],['Nov 18'],['Nov 19'],['$337'],,"['$1,123']",['LD13802385'],LD13802385,['RD'],['Round'],['SI2'],['I'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.9'],['Strong'],['1.01'],['Excellent'],['Very Good'],['57.0'],[False],,,"[{'label': '4.33 x 4.30 x 2.67 mm', 'labelSmall': '4.33 x 4.30 x 2.67'}]",False,,0.622851,False,False
./diamond-details/LD14316161,['0.31'],['Nov 24'],['Nov 25'],['$337'],['$353'],"['$1,087']",['LD14316161'],LD14316161,['RD'],['Round'],['SI2'],['H'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.6'],['Faint'],['1.00'],['Very Good'],['Excellent'],['55.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1355842897/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1355842897/1/,"[{'label': '4.31 x 4.33 x 2.71 mm', 'labelSmall': '4.31 x 4.33 x 2.71'}]",False,,0.6054672,False,False
./diamond-details/LD14383190,['0.23'],['Nov 24'],['Nov 25'],['$337'],['$376'],"['$1,465']",['LD14383190'],LD14383190,['RD'],['Round'],['VS2'],['G'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.0'],['Faint'],['1.01'],['Excellent'],['Excellent'],['59.0'],[False],,,"[{'label': '3.95 x 3.98 x 2.42 mm', 'labelSmall': '3.95 x 3.98 x 2.42'}]",False,,0.66669357,False,False
./diamond-details/LD14383219,['0.31'],['Nov 25'],['Nov 27'],['$337'],,"['$1,087']",['LD14383219'],LD14383219,['RD'],['Round'],['VS1'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['60.2'],['Medium'],['1.00'],['Very Good'],['Excellent'],['60.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6352922795/still_230x230.jpg,https://bluenile.v360.in/3/imaged/gia-6352922795/1/,"[{'label': '4.38 x 4.40 x 2.65 mm', 'labelSmall': '4.38 x 4.40 x 2.65'}]",False,,0.5837751,False,False
./diamond-details/LD14439158,['0.30'],['Nov 11'],['Nov 12'],['$337'],['$364'],"['$1,123']",['LD14439158'],LD14439158,['RD'],['Round'],['SI2'],['H'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['62.5'],['None'],['1.00'],['Very Good'],['Excellent'],['59.0'],[False],,,"[{'label': '4.25 x 4.27 x 2.66 mm', 'labelSmall': '4.25 x 4.27 x 2.66'}]",False,,0.5766497,False,True
./diamond-details/LD14463419,['0.23'],['Nov 25'],['Nov 27'],['$337'],,"['$1,465']",['LD14463419'],LD14463419,['RD'],['Round'],['VS1'],['G'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['59.4'],['None'],['1.01'],['Very Good'],['Very Good'],['59.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6361235114/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-6361235114/1/,"[{'label': '4.01 x 3.99 x 2.38 mm', 'labelSmall': '4.01 x 3.99 x 2.38'}]",False,,0.7364871,False,False
./diamond-details/LD14492237,['0.30'],['Nov 27'],['Nov 30'],['$337'],['$356'],"['$1,123']",['LD14492237'],LD14492237,['RD'],['Round'],['SI2'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.8'],['None'],['1.01'],['Excellent'],['Very Good'],['58.0'],[False],,,"[{'label': '4.28 x 4.25 x 2.64 mm', 'labelSmall': '4.28 x 4.25 x 2.64'}]",False,,0.5867271,False,False
./diamond-details/LD14496371,['0.30'],['Nov 27'],['Nov 30'],['$337'],['$356'],"['$1,123']",['LD14496371'],LD14496371,['RD'],['Round'],['SI2'],['F'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.7'],['None'],['1.01'],['Excellent'],['Very Good'],['54.0'],[False],,,"[{'label': '4.30 x 4.26 x 2.68 mm', 'labelSmall': '4.30 x 4.26 x 2.68'}]",False,,0.6366873,False,False
./diamond-details/LD14574095,['0.23'],['Nov 25'],['Nov 27'],['$337'],,"['$1,465']",['LD14574095'],LD14574095,['RD'],['Round'],['VS2'],['G'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['59.7'],['None'],['1.01'],['Excellent'],['Very Good'],['58.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7361374043/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-7361374043/1/,"[{'label': '4.02 x 3.99 x 2.39 mm', 'labelSmall': '4.02 x 3.99 x 2.39'}]",False,,0.7103481,False,False
./diamond-details/LD14574344,['0.33'],['Nov 27'],['Nov 30'],['$337'],,"['$1,021']",['LD14574344'],LD14574344,['RD'],['Round'],['SI1'],['J'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['63.1'],['Faint'],['1.00'],['Excellent'],['Very Good'],['55.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5316769301/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-5316769301/1/,"[{'label': '4.38 x 4.40 x 2.77 mm', 'labelSmall': '4.38 x 4.40 x 2.77'}]",False,,0.52061796,False,False
./diamond-details/LD14601947,['0.30'],['Nov 24'],['Nov 25'],['$337'],,"['$1,123']",['LD14601947'],LD14601947,['RD'],['Round'],['SI2'],['J'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.1'],['Faint'],['1.00'],['Excellent'],['Excellent'],['59.0'],[False],,,"[{'label': '4.32 x 4.34 x 2.65 mm', 'labelSmall': '4.32 x 4.34 x 2.65'}]",False,,0.6300099,False,False
./diamond-details/LD14618015,['0.30'],['Nov 24'],['Nov 25'],['$337'],,"['$1,123']",['LD14618015'],LD14618015,['RD'],['Round'],['SI2'],['J'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['58.9'],['Faint'],['1.00'],['Very Good'],['Very Good'],['63.0'],[False],,,"[{'label': '4.32 x 4.34 x 2.55 mm', 'labelSmall': '4.32 x 4.34 x 2.55'}]",False,,0.62012285,False,False
./diamond-details/LD14618016,['0.30'],['Nov 24'],['Nov 25'],['$337'],,"['$1,123']",['LD14618016'],LD14618016,['RD'],['Round'],['SI2'],['J'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['59.1'],['Faint'],['1.01'],['Very Good'],['Very Good'],['56.0'],[False],,,"[{'label': '4.36 x 4.39 x 2.59 mm', 'labelSmall': '4.36 x 4.39 x 2.59'}]",False,,0.59872836,False,False
./diamond-details/LD14618158,['0.31'],['Nov 24'],['Nov 25'],['$337'],,"['$1,087']",['LD14618158'],LD14618158,['RD'],['Round'],['SI1'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['62.0'],['None'],['1.00'],['Excellent'],['Excellent'],['59.0'],[False],,,"[{'label': '4.31 x 4.33 x 2.68 mm', 'labelSmall': '4.31 x 4.33 x 2.68'}]",False,,0.53141767,False,False
./diamond-details/LD08818307,['0.23'],['Nov 20'],['Nov 23'],['$338'],,"['$1,470']",['LD08818307'],LD08818307,['RD'],['Round'],['VVS2'],['H'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.2'],['None'],['1.01'],['Very Good'],['Very Good'],['56.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6241337089/still_230x230.jpg,https://bluenile.v360.in/63/imaged/gia-6241337089/1/,"[{'label': '3.98 x 3.96 x 2.43 mm', 'labelSmall': '3.98 x 3.96 x 2.43'}]",False,,0.74375075,False,False
./diamond-details/LD10309184,['0.34'],['Nov 18'],['Nov 19'],['$338'],,['$994'],['LD10309184'],LD10309184,['RD'],['Round'],['SI1'],['K'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['62.6'],['Faint'],['1.00'],['Excellent'],['Excellent'],['56.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6271997479/still_230x230.jpg,https://bluenile.v360.in/63/imaged/gia-6271997479/1/,"[{'label': '4.48 x 4.46 x 2.80 mm', 'labelSmall': '4.48 x 4.46 x 2.80'}]",False,,0.59657985,False,False
./diamond-details/LD12470998,['0.30'],['Nov 18'],['Nov 19'],['$338'],,"['$1,127']",['LD12470998'],LD12470998,['RD'],['Round'],['SI2'],['I'],['Very Small'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['63.0'],['Faint'],['1.00'],['Excellent'],['Excellent'],['54.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1298818526/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-1298818526/1/,"[{'label': '4.23 x 4.25 x 2.67 mm', 'labelSmall': '4.23 x 4.25 x 2.67'}]",False,,0.5343155,False,False
./diamond-details/LD12882616,['0.23'],['Nov 20'],['Nov 23'],['$338'],,"['$1,470']",['LD12882616'],LD12882616,['RD'],['Round'],['VS2'],['G'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['62.3'],['None'],['1.01'],['Very Good'],['Very Good'],['57.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2337531653/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2337531653/1/,"[{'label': '3.91 x 3.87 x 2.42 mm', 'labelSmall': '3.91 x 3.87 x 2.42'}]",False,,0.6957634,False,False
./diamond-details/LD13081211,['0.23'],['Nov 20'],['Nov 23'],['$338'],,"['$1,470']",['LD13081211'],LD13081211,['RD'],['Round'],['VS2'],['F'],['None'],"[{'label': 'Good', 'labelSmall': 'Good'}]",['64.1'],['None'],['1.01'],['Very Good'],['Good'],['59.0'],[True],https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6332789492/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6332789492/1/,"[{'label': '3.88 x 3.83 x 2.47 mm', 'labelSmall': '3.88 x 3.83 x 2.47'}]",False,,0.6083892,False,False
./diamond-details/LD13690320,['0.23'],['Nov 18'],['Nov 19'],['$338'],,"['$1,470']",['LD13690320'],LD13690320,['RD'],['Round'],['VS2'],['G'],['None'],"[{'label': 'Very Good', 'labelSmall': 'Very Good'}]",['59.8'],['None'],['1.01'],['Excellent'],['Excellent'],['59.0'],[False],,,"[{'label': '4.00 x 3.98 x 2.38 mm', 'labelSmall': '4.00 x 3.98 x 2.38'}]",False,,0.63304764,False,False
./diamond-details/LD13850475,['0.37'],['Nov 18'],['Nov 19'],['$338'],,['$914'],['LD13850475'],LD13850475,['RD'],['Round'],['SI2'],['K'],['None'],"[{'label': 'Ideal', 'labelSmall': 'Ideal'}]",['61.9'],['Faint'],['1.01'],['Excellent'],['Very Good'],['58.0'],[False],,,"[{'label': '4.58 x 4.55 x 2.83 mm', 'labelSmall': '4.58 x 4.55 x 2.83'}]",False,,0.55017656,False,False
