detailsPageUrl,carat,date,dateSet,price,strikethroughPrice,pricePerCarat,skus,id,shapeCode,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,hasVisualization,visualizationImageUrl,v360BaseUrl,measurements,willArriveForHoliday,imageUrl,sellingIndex,sold,quickShip 
./diamond-details/LD14615941,1.00,Dec 1,Dec 2,"$5,526",None,"$5,526",LD14615941,LD14615941,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.6,Faint,1.01,Excellent,Excellent,56.0,False,None,None,"{'label': '6.34 x 6.38 x 3.99 mm', 'labelSmall': '6.34 x 6.38 x 3.99'}",False,None,0.0830596,False,False
./diamond-details/LD14463593,1.00,Nov 23,Nov 24,"$5,527",None,"$5,527",LD14463593,LD14463593,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.7,Faint,1.01,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6355905146/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6355905146/1/,"{'label': '6.41 x 6.37 x 3.95 mm', 'labelSmall': '6.41 x 6.37 x 3.95'}",False,None,0.13968308,False,False
./diamond-details/LD13808706,1.02,Nov 10,Nov 11,"$5,529",None,"$5,421",LD13808706,LD13808706,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.2,Faint,1.00,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1196822329/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-1196822329/1/,"{'label': '6.44 x 6.41 x 4.00 mm', 'labelSmall': '6.44 x 6.41 x 4.00'}",False,None,0.12811196,False,True
./diamond-details/LD11688386,1.02,Nov 24,Nov 25,"$5,535",None,"$5,426",LD11688386,LD11688386,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",60.7,None,1.00,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7316454278/still_230x230.jpg,https://bluenile.v360.in/62/imaged/gia-7316454278/1/,"{'label': '6.46 x 6.49 x 3.93 mm', 'labelSmall': '6.46 x 6.49 x 3.93'}",False,None,0.040588304,False,False
./diamond-details/LD14470916,1.01,Nov 23,Nov 24,"$5,538",None,"$5,483",LD14470916,LD14470916,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.0,Faint,1.01,Excellent,Excellent,57.0,False,None,None,"{'label': '6.39 x 6.35 x 4.02 mm', 'labelSmall': '6.39 x 6.35 x 4.02'}",False,None,0.09766303,False,False
./diamond-details/LD14364952,1.01,Nov 27,Nov 30,"$5,542","$6,331","$5,487",LD14364952,LD14364952,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.9,None,1.01,Excellent,Excellent,58.0,False,None,None,"{'label': '6.36 x 6.41 x 4.02 mm', 'labelSmall': '6.36 x 6.41 x 4.02'}",False,None,0.08395397,False,False
./diamond-details/LD14446101,1.01,Nov 10,Nov 11,"$5,542",None,"$5,487",LD14446101,LD14446101,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.8,Faint,1.00,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5356521202/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-5356521202/1/,"{'label': '6.42 x 6.43 x 3.98 mm', 'labelSmall': '6.42 x 6.43 x 3.98'}",False,None,0.13886812,False,True
./diamond-details/LD14571805,1.00,Nov 10,Nov 11,"$5,543",None,"$5,543",LD14571805,LD14571805,RD,Round,VS1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",64.7,Medium Blue,1.01,Excellent,Very Good,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1357766769/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-1357766769/1/,"{'label': '6.19 x 6.28 x 4.03 mm', 'labelSmall': '6.19 x 6.28 x 4.03'}",False,None,0.37086087,False,True
./diamond-details/LD13927499,1.01,Nov 10,Nov 11,"$5,544",None,"$5,489",LD13927499,LD13927499,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",60.5,None,1.01,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2356321103/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-2356321103/1/,"{'label': '6.44 x 6.48 x 3.91 mm', 'labelSmall': '6.44 x 6.48 x 3.91'}",False,None,0.12921606,False,True
./diamond-details/LD14557245,1.01,Nov 23,Nov 24,"$5,545",None,"$5,490",LD14557245,LD14557245,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.2,None,1.01,Excellent,Excellent,57.0,False,None,None,"{'label': '6.43 x 6.38 x 3.99 mm', 'labelSmall': '6.43 x 6.38 x 3.99'}",False,None,0.09171775,False,False
./diamond-details/LD14418525,1.01,Nov 25,Nov 27,"$5,548",None,"$5,493",LD14418525,LD14418525,RD,Round,VS2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",64.3,Faint,1.01,Excellent,Very Good,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5211154026/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5211154026/1/,"{'label': '6.20 x 6.28 x 4.01 mm', 'labelSmall': '6.20 x 6.28 x 4.01'}",False,None,0.2990513,False,False
./diamond-details/LD14357772,1.00,Nov 24,Nov 25,"$5,556",None,"$5,556",LD14357772,LD14357772,RD,Round,VS1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",65.3,None,1.01,Excellent,Good,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1353734003/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1353734003/1/,"{'label': '6.24 x 6.15 x 4.04 mm', 'labelSmall': '6.24 x 6.15 x 4.04'}",False,None,0.29348645,False,False
./diamond-details/LD13515054,1.01,Nov 17,Nov 18,"$5,566",None,"$5,511",LD13515054,LD13515054,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.8,None,1.00,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1348750246/still_230x230.jpg?v=2,https://bluenile.v360.in/28/imaged/gia-1348750246/2/,"{'label': '6.38 x 6.41 x 4.02 mm', 'labelSmall': '6.38 x 6.41 x 4.02'}",False,None,0.120226435,False,False
./diamond-details/LD12608047,1.00,Nov 12,Nov 13,"$5,567",None,"$5,567",LD12608047,LD12608047,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",59.1,Faint,1.01,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2327368699/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-2327368699/1/,"{'label': '6.53 x 6.49 x 3.84 mm', 'labelSmall': '6.53 x 6.49 x 3.84'}",False,None,0.13231565,False,True
./diamond-details/LD14615837,1.01,Dec 1,Dec 2,"$5,567",None,"$5,512",LD14615837,LD14615837,RD,Round,VS2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",61.6,Strong,1.01,Excellent,Excellent,59.0,False,None,None,"{'label': '6.37 x 6.42 x 3.94 mm', 'labelSmall': '6.37 x 6.42 x 3.94'}",False,None,0.2031029,False,False
./diamond-details/LD13333583,1.02,Nov 17,Nov 18,"$5,569",None,"$5,460",LD13333583,LD13333583,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.0,None,1.00,Excellent,Excellent,62.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3345177172/still_230x230.jpg,https://bluenile.v360.in/28/imaged/gia-3345177172/1/,"{'label': '6.46 x 6.47 x 3.94 mm', 'labelSmall': '6.46 x 6.47 x 3.94'}",False,None,0.13778609,False,False
./diamond-details/LD13301355,1.06,Nov 25,Nov 27,"$5,570",None,"$5,255",LD13301355,LD13301355,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.6,Faint,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7346340812/still_230x230.jpg,https://bluenile.v360.in/11/imaged/gia-7346340812/1/,"{'label': '6.46 x 6.50 x 4.06 mm', 'labelSmall': '6.46 x 6.50 x 4.06'}",False,None,0.18338028,False,False
./diamond-details/LD14160564,1.03,Nov 10,Nov 11,"$5,570",None,"$5,408",LD14160564,LD14160564,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.6,None,1.00,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5201849804/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5201849804/1/,"{'label': '6.48 x 6.50 x 4.00 mm', 'labelSmall': '6.48 x 6.50 x 4.00'}",False,None,0.13110049,False,True
./diamond-details/LD14557602,1.00,Nov 25,Nov 27,"$5,572",None,"$5,572",LD14557602,LD14557602,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",59.3,None,1.00,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6361336206/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-6361336206/1/,"{'label': '6.53 x 6.51 x 3.87 mm', 'labelSmall': '6.53 x 6.51 x 3.87'}",False,None,0.149835,False,False
./diamond-details/LD14624230,1.00,Nov 10,Nov 11,"$5,573",None,"$5,573",LD14624230,LD14624230,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.2,Faint,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6352922013/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-6352922013/1/,"{'label': '6.33 x 6.37 x 3.95 mm', 'labelSmall': '6.33 x 6.37 x 3.95'}",False,None,0.12710539,False,True
./diamond-details/LD14346421,1.00,Nov 27,Nov 30,"$5,574",None,"$5,574",LD14346421,LD14346421,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.2,None,1.00,Excellent,Excellent,59.0,False,None,None,"{'label': '6.37 x 6.40 x 3.97 mm', 'labelSmall': '6.37 x 6.40 x 3.97'}",False,None,0.09236288,False,False
./diamond-details/LD14544756,1.08,Nov 25,Nov 27,"$5,575",None,"$5,162",LD14544756,LD14544756,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.2,None,1.00,Excellent,Excellent,59.0,False,None,None,"{'label': '6.59 x 6.62 x 4.04 mm', 'labelSmall': '6.59 x 6.62 x 4.04'}",False,None,0.15472363,False,False
./diamond-details/LD14593107,1.01,Nov 27,Nov 30,"$5,578",None,"$5,523",LD14593107,LD14593107,RD,Round,SI1,G,Very Small,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",58.7,None,1.01,Excellent,Very Good,61.0,False,None,None,"{'label': '6.47 x 6.52 x 3.82 mm', 'labelSmall': '6.47 x 6.52 x 3.82'}",False,None,0.07139065,False,False
./diamond-details/LD14571797,1.02,Nov 10,Nov 11,"$5,585",None,"$5,475",LD14571797,LD14571797,RD,Round,VS1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",63.5,Medium Blue,1.01,Very Good,Excellent,62.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1358994881/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-1358994881/1/,"{'label': '6.30 x 6.35 x 4.01 mm', 'labelSmall': '6.30 x 6.35 x 4.01'}",False,None,0.42245936,False,True
./diamond-details/LD14626031,1.01,Dec 1,Dec 2,"$5,588",None,"$5,533",LD14626031,LD14626031,RD,Round,SI1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",63.1,None,1.01,Excellent,Excellent,56.0,False,None,None,"{'label': '6.35 x 6.39 x 4.02 mm', 'labelSmall': '6.35 x 6.39 x 4.02'}",False,None,0.06658461,False,False
./diamond-details/LD14434174,1.02,Nov 13,Nov 16,"$5,596",None,"$5,486",LD14434174,LD14434174,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.2,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7352796032/still_230x230.jpg,https://bluenile.v360.in/11/imaged/gia-7352796032/1/,"{'label': '6.41 x 6.45 x 4.00 mm', 'labelSmall': '6.41 x 6.45 x 4.00'}",False,None,0.15662347,False,False
./diamond-details/LD12697260,1.13,Nov 19,Nov 20,"$5,599",None,"$4,955",LD12697260,LD12697260,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.4,Faint,1.00,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1206263340/still_230x230.jpg?v=2,https://bluenile.v360.in/2/imaged/gia-1206263340/2/,"{'label': '6.66 x 6.63 x 4.15 mm', 'labelSmall': '6.66 x 6.63 x 4.15'}",False,None,0.3753978,False,False
./diamond-details/LD14419288,1.01,Nov 23,Nov 24,"$5,602",None,"$5,547",LD14419288,LD14419288,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.7,Faint,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7352410764/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7352410764/1/,"{'label': '6.40 x 6.35 x 3.99 mm', 'labelSmall': '6.40 x 6.35 x 3.99'}",False,None,0.14037906,False,False
./diamond-details/LD14534656,1.00,Nov 25,Nov 27,"$5,605",None,"$5,605",LD14534656,LD14534656,RD,Round,VS2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",64.3,None,1.00,Excellent,Very Good,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2367175910/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-2367175910/1/,"{'label': '6.28 x 6.25 x 4.03 mm', 'labelSmall': '6.28 x 6.25 x 4.03'}",False,None,0.27577603,False,False
./diamond-details/LD14456858,1.20,Nov 13,Nov 16,"$5,613",None,"$4,678",LD14456858,LD14456858,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.7,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7356796248/still_230x230.jpg,https://bluenile.v360.in/11/imaged/gia-7356796248/1/,"{'label': '6.71 x 6.76 x 4.22 mm', 'labelSmall': '6.71 x 6.76 x 4.22'}",False,None,0.24595413,False,False
./diamond-details/LD14622429,1.08,Nov 25,Nov 27,"$5,619",None,"$5,203",LD14622429,LD14622429,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.0,None,1.01,Very Good,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7366007886/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-7366007886/1/,"{'label': '6.54 x 6.50 x 4.11 mm', 'labelSmall': '6.54 x 6.50 x 4.11'}",False,None,0.16841854,False,False
./diamond-details/LD14617794,1.00,Nov 24,Nov 25,"$5,620",None,"$5,620",LD14617794,LD14617794,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.0,None,1.02,Excellent,Very Good,56.0,False,None,None,"{'label': '6.27 x 6.37 x 3.98 mm', 'labelSmall': '6.27 x 6.37 x 3.98'}",False,None,0.08149555,False,False
./diamond-details/LD14404787,1.04,Nov 10,Nov 11,"$5,624",None,"$5,408",LD14404787,LD14404787,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.8,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5202995012/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-5202995012/1/,"{'label': '6.42 x 6.46 x 4.05 mm', 'labelSmall': '6.42 x 6.46 x 4.05'}",False,None,0.16710776,False,True
./diamond-details/LD14591153,1.04,Nov 10,Nov 11,"$5,624",None,"$5,408",LD14591153,LD14591153,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",60.6,None,1.00,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6355572484/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-6355572484/1/,"{'label': '6.52 x 6.54 x 3.96 mm', 'labelSmall': '6.52 x 6.54 x 3.96'}",False,None,0.14985469,False,True
./diamond-details/LD13064359,1.01,Nov 27,Nov 30,"$5,627",None,"$5,571",LD13064359,LD13064359,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.9,None,1.00,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6204614610/still_230x230.jpg,https://bluenile.v360.in/7/imaged/gia-6204614610/1/,"{'label': '6.43 x 6.46 x 3.99 mm', 'labelSmall': '6.43 x 6.46 x 3.99'}",False,None,0.12659875,False,False
./diamond-details/LD14119276,1.00,Nov 27,Nov 30,"$5,627",None,"$5,627",LD14119276,LD14119276,RD,Round,VS2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",65.1,None,1.02,Excellent,Very Good,56.0,False,None,None,"{'label': '6.13 x 6.24 x 4.03 mm', 'labelSmall': '6.13 x 6.24 x 4.03'}",False,None,0.21179533,False,False
./diamond-details/LD13374257,1.03,Nov 9,Nov 10,"$5,628",None,"$5,464",LD13374257,LD13374257,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.7,Faint,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6331476233/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6331476233/1/,"{'label': '6.43 x 6.38 x 4.02 mm', 'labelSmall': '6.43 x 6.38 x 4.02'}",False,None,0.11478974,False,True
./diamond-details/LD14623508,1.01,Nov 27,Nov 30,"$5,638",None,"$5,582",LD14623508,LD14623508,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.5,Faint,1.01,Excellent,Very Good,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2366279267/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2366279267/1/,"{'label': '6.39 x 6.31 x 4.03 mm', 'labelSmall': '6.39 x 6.31 x 4.03'}",False,None,0.11923232,False,False
./diamond-details/LD02163361,1.02,Nov 10,Nov 11,"$5,639",None,"$5,528",LD02163361,LD02163361,RD,Round,SI2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",61.5,None,1.01,Excellent,Excellent,62.0,False,None,None,"{'label': '6.46 x 6.41 x 3.95 mm', 'labelSmall': '6.46 x 6.41 x 3.95'}",False,None,0.019651283,False,True
./diamond-details/LD13863827,1.00,Nov 17,Nov 18,"$5,644",None,"$5,644",LD13863827,LD13863827,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.4,Faint,1.00,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6342675459/still_230x230.jpg,https://bluenile.v360.in/28/imaged/gia-6342675459/1/,"{'label': '6.34 x 6.37 x 4.03 mm', 'labelSmall': '6.34 x 6.37 x 4.03'}",False,None,0.103899315,False,False
./diamond-details/LD14409149,1.09,Nov 25,Nov 27,"$5,649",None,"$5,183",LD14409149,LD14409149,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",60.5,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2366105979/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2366105979/1/,"{'label': '6.66 x 6.61 x 4.01 mm', 'labelSmall': '6.66 x 6.61 x 4.01'}",False,None,0.24465302,False,False
./diamond-details/LD09792280,1.04,Nov 12,Nov 13,"$5,650",None,"$5,433",LD09792280,LD09792280,RD,Round,SI1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",61.9,None,1.01,Very Good,Very Good,59.0,False,None,None,"{'label': '6.49 x 6.44 x 4.00 mm', 'labelSmall': '6.49 x 6.44 x 4.00'}",False,None,0.07806634,False,True
./diamond-details/LD14622344,1.00,Nov 25,Nov 27,"$5,652",None,"$5,652",LD14622344,LD14622344,RD,Round,VS2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",64.7,None,1.00,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6362430967/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-6362430967/1/,"{'label': '6.24 x 6.22 x 4.03 mm', 'labelSmall': '6.24 x 6.22 x 4.03'}",False,None,0.23531128,False,False
./diamond-details/LD14196662,1.03,Nov 10,Nov 11,"$5,654",None,"$5,489",LD14196662,LD14196662,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.6,None,1.01,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2356409452/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-2356409452/1/,"{'label': '6.43 x 6.48 x 3.98 mm', 'labelSmall': '6.43 x 6.48 x 3.98'}",False,None,0.10699795,False,True
./diamond-details/LD14439006,1.20,Nov 27,Nov 30,"$5,656",None,"$4,713",LD14439006,LD14439006,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.2,None,1.01,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7352940775/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7352940775/1/,"{'label': '6.76 x 6.71 x 4.26 mm', 'labelSmall': '6.76 x 6.71 x 4.26'}",False,None,0.21289055,False,False
./diamond-details/LD02297692,1.01,Nov 9,Nov 10,"$5,660",None,"$5,604",LD02297692,LD02297692,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.9,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2135937924/still_230x230.jpg,https://bluenile.v360.in/9/imaged/gia-2135937924/1/,"{'label': '6.45 x 6.41 x 3.98 mm', 'labelSmall': '6.45 x 6.41 x 3.98'}",False,None,0.031214353,False,True
./diamond-details/LD14623501,1.01,Nov 27,Nov 30,"$5,661",None,"$5,605",LD14623501,LD14623501,RD,Round,VS2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",64.9,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6365279182/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6365279182/1/,"{'label': '6.24 x 6.20 x 4.04 mm', 'labelSmall': '6.24 x 6.20 x 4.04'}",False,None,0.24335074,False,False
./diamond-details/LD10689491,1.03,Nov 25,Nov 27,"$5,670",None,"$5,505",LD10689491,LD10689491,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.5,Faint,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1293093592/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-1293093592/1/,"{'label': '6.40 x 6.45 x 4.02 mm', 'labelSmall': '6.40 x 6.45 x 4.02'}",False,None,0.12803987,False,False
./diamond-details/LD13367695,1.15,Nov 23,Nov 24,"$5,672",None,"$4,932",LD13367695,LD13367695,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.1,None,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6342479959/still_230x230.jpg,https://bluenile.v360.in/63/imaged/gia-6342479959/1/,"{'label': '6.68 x 6.63 x 4.20 mm', 'labelSmall': '6.68 x 6.63 x 4.20'}",False,None,0.35378,False,False
./diamond-details/LD14622407,1.00,Nov 25,Nov 27,"$5,675",None,"$5,675",LD14622407,LD14622407,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.3,Faint,1.00,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2366337638/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-2366337638/1/,"{'label': '6.44 x 6.42 x 3.95 mm', 'labelSmall': '6.44 x 6.42 x 3.95'}",False,None,0.11963264,False,False
./diamond-details/LD14619990,1.01,Nov 13,Nov 16,"$5,677",None,"$5,621",LD14619990,LD14619990,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.9,Faint,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1369235914/still_230x230.jpg,https://bluenile.v360.in/11/imaged/gia-1369235914/1/,"{'label': '6.32 x 6.37 x 3.99 mm', 'labelSmall': '6.32 x 6.37 x 3.99'}",False,None,0.12047613,False,False
./diamond-details/LD14308276,1.16,Nov 18,Nov 19,"$5,681",None,"$4,897",LD14308276,LD14308276,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.5,None,1.01,Excellent,Excellent,59.0,False,None,None,"{'label': '6.65 x 6.69 x 4.17 mm', 'labelSmall': '6.65 x 6.69 x 4.17'}",False,None,0.16124278,False,False
./diamond-details/LD14581849,1.01,Nov 10,Nov 11,"$5,691",None,"$5,635",LD14581849,LD14581849,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.6,Strong Blue,1.00,Excellent,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6361229042/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-6361229042/1/,"{'label': '6.43 x 6.45 x 3.97 mm', 'labelSmall': '6.43 x 6.45 x 3.97'}",False,None,0.50413,False,True
./diamond-details/LD14463595,1.00,Nov 23,Nov 24,"$5,694",None,"$5,694",LD14463595,LD14463595,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.6,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1355712281/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1355712281/1/,"{'label': '6.36 x 6.31 x 4.03 mm', 'labelSmall': '6.36 x 6.31 x 4.03'}",False,None,0.11790576,False,False
./diamond-details/LD14549889,1.01,Nov 10,Nov 11,"$5,694",None,"$5,638",LD14549889,LD14549889,RD,Round,VS2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",59.3,Medium Blue,1.01,Very Good,Excellent,62.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2367000181/still_230x230.jpg,https://bluenile.v360.in/5/imaged/gia-2367000181/1/,"{'label': '6.51 x 6.56 x 3.88 mm', 'labelSmall': '6.51 x 6.56 x 3.88'}",False,None,0.51213163,False,True
./diamond-details/LD14291814,1.07,Nov 12,Nov 13,"$5,699",None,"$5,326",LD14291814,LD14291814,RD,Round,SI1,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.5,None,1.01,Excellent,Excellent,58.0,False,None,None,"{'label': '6.58 x 6.63 x 4.06 mm', 'labelSmall': '6.58 x 6.63 x 4.06'}",False,None,0.10552187,False,True
