detailsPageUrl,carat,date,dateSet,price,strikethroughPrice,pricePerCarat,skus,id,shapeCode,shapeName,clarity,color,culet,cut,depth,fluorescence,lxwRatio,polish,symmetry,table,hasVisualization,visualizationImageUrl,v360BaseUrl,measurements,willArriveForHoliday,imageUrl,sellingIndex,sold,quickShip 
./diamond-details/LD04730399,1.12,Nov 12,Nov 13,"$3,892",None,"$3,475",LD04730399,LD04730399,CU,Cushion,SI2,D,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",69.0,Medium Blue,1.05,Very Good,Good,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7143858857/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-7143858857/1/,"{'label': '5.79 x 5.49 x 3.79 mm', 'labelSmall': '5.79 x 5.49 x 3.79'}",False,None,0.22621524,False,True
./diamond-details/LD14142760,1.01,Nov 25,Nov 27,"$3,892","$4,125","$3,853",LD14142760,LD14142760,RD,Round,SI2,E,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.1,Medium,1.00,Very Good,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1358752042/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1358752042/1/,"{'label': '6.39 x 6.42 x 3.98 mm', 'labelSmall': '6.39 x 6.42 x 3.98'}",False,None,0.44146004,False,False
./diamond-details/LD14582362,1.00,Nov 27,Nov 30,"$3,892",None,"$3,892",LD14582362,LD14582362,RD,Round,SI1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",62.5,Faint,1.02,Excellent,Good,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1368310942/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1368310942/1/,"{'label': '6.42 x 6.28 x 3.97 mm', 'labelSmall': '6.42 x 6.28 x 3.97'}",False,None,0.4624444,False,False
./diamond-details/LD12585196,1.01,Nov 19,Nov 20,"$3,893",None,"$3,854",LD12585196,LD12585196,RD,Round,SI2,F,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.2,Medium,1.00,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2195978942/still_230x230.jpg,https://bluenile.v360.in/2/imaged/gia-2195978942/1/,"{'label': '6.45 x 6.44 x 4.01 mm', 'labelSmall': '6.45 x 6.44 x 4.01'}",False,None,0.3799624,False,False
./diamond-details/LD14559903,1.00,Nov 25,Nov 27,"$3,893",None,"$3,893",LD14559903,LD14559903,RD,Round,SI1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",64.5,Faint,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2368354909/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2368354909/1/,"{'label': '6.26 x 6.22 x 4.03 mm', 'labelSmall': '6.26 x 6.22 x 4.03'}",False,None,0.44643766,False,False
./diamond-details/LD12970798,1.01,Nov 10,Nov 11,"$3,900",None,"$3,861",LD12970798,LD12970798,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",60.2,Medium,1.01,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1206575939/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1206575939/1/,"{'label': '6.55 x 6.51 x 3.93 mm', 'labelSmall': '6.55 x 6.51 x 3.93'}",False,None,0.26461872,False,True
./diamond-details/LD14215504,1.01,Nov 10,Nov 11,"$3,900",None,"$3,861",LD14215504,LD14215504,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.1,Medium,1.01,Excellent,Excellent,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2347794455/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-2347794455/1/,"{'label': '6.35 x 6.39 x 4.02 mm', 'labelSmall': '6.35 x 6.39 x 4.02'}",False,None,0.2282866,False,True
./diamond-details/LD14551614,1.03,Nov 19,Nov 20,"$3,903",None,"$3,789",LD14551614,LD14551614,RD,Round,SI2,F,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.8,None,1.00,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6352659572/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6352659572/1/,"{'label': '6.48 x 6.51 x 4.01 mm', 'labelSmall': '6.48 x 6.51 x 4.01'}",False,None,0.33883443,False,False
./diamond-details/LD14407356,1.02,Nov 10,Nov 11,"$3,905",None,"$3,828",LD14407356,LD14407356,CU,Cushion,SI1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",67.8,None,1.01,Excellent,Excellent,62.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6355575174/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6355575174/1/,"{'label': '5.85 x 5.81 x 3.94 mm', 'labelSmall': '5.85 x 5.81 x 3.94'}",False,None,0.10385466,False,True
./diamond-details/LD13995973,1.01,Nov 27,Nov 30,"$3,906","$4,443","$3,867",LD13995973,LD13995973,RD,Round,SI2,F,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",59.8,Faint,1.01,Excellent,Excellent,61.0,False,None,None,"{'label': '6.46 x 6.51 x 3.88 mm', 'labelSmall': '6.46 x 6.51 x 3.88'}",False,None,0.21741027,False,False
./diamond-details/LD14626720,1.01,Nov 10,Nov 11,"$3,910",None,"$3,871",LD14626720,LD14626720,CU,Cushion,VS2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",67.7,None,1.15,Excellent,Very Good,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2211156707/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2211156707/1/,"{'label': '6.31 x 5.48 x 3.71 mm', 'labelSmall': '6.31 x 5.48 x 3.71'}",False,None,0.2866501,False,True
./diamond-details/LD14605643,1.01,Nov 25,Nov 27,"$3,911",None,"$3,872",LD14605643,LD14605643,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.7,None,1.01,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1365127346/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1365127346/1/,"{'label': '6.36 x 6.40 x 4.00 mm', 'labelSmall': '6.36 x 6.40 x 4.00'}",False,None,0.24982043,False,False
./diamond-details/LD14499177,1.00,Nov 25,Nov 27,"$3,912",None,"$3,912",LD14499177,LD14499177,CU,Cushion,VS1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",67.6,Medium,1.12,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5363300055/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5363300055/1/,"{'label': '6.01 x 5.39 x 3.65 mm', 'labelSmall': '6.01 x 5.39 x 3.65'}",False,None,0.37545928,False,False
./diamond-details/LD14552704,1.00,Nov 25,Nov 27,"$3,912",None,"$3,912",LD14552704,LD14552704,CU,Cushion,VS2,F,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",69.5,None,1.08,Excellent,Very Good,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5366360654/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5366360654/1/,"{'label': '5.80 x 5.36 x 3.73 mm', 'labelSmall': '5.80 x 5.36 x 3.73'}",False,None,0.29797542,False,False
./diamond-details/LD14228745,1.01,Nov 25,Nov 27,"$3,915",None,"$3,876",LD14228745,LD14228745,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.8,Strong,1.01,Excellent,Excellent,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7356811090/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7356811090/1/,"{'label': '6.40 x 6.35 x 4.00 mm', 'labelSmall': '6.40 x 6.35 x 4.00'}",False,None,0.2276131,False,False
./diamond-details/LD14535489,1.00,Nov 25,Nov 27,"$3,919",None,"$3,919",LD14535489,LD14535489,CU,Cushion,VS1,F,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",68.6,Strong,1.02,Excellent,Very Good,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6365277978/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6365277978/1/,"{'label': '5.56 x 5.45 x 3.73 mm', 'labelSmall': '5.56 x 5.45 x 3.73'}",False,None,0.42508867,False,False
./diamond-details/LD13231242,1.05,Nov 27,Nov 30,"$3,922",None,"$3,735",LD13231242,LD13231242,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",63.4,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7348059310/still_230x230.jpg,https://bluenile.v360.in/26/imaged/gia-7348059310/1/,"{'label': '6.46 x 6.41 x 4.08 mm', 'labelSmall': '6.46 x 6.41 x 4.08'}",False,None,0.26424733,False,False
./diamond-details/LD14381446,1.00,Nov 25,Nov 27,"$3,922",None,"$3,922",LD14381446,LD14381446,CU,Cushion,SI1,F,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",67.0,None,1.02,Excellent,Excellent,62.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3365079906/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-3365079906/1/,"{'label': '5.69 x 5.60 x 3.76 mm', 'labelSmall': '5.69 x 5.60 x 3.76'}",False,None,0.08174785,False,False
./diamond-details/LD14478627,1.00,Nov 25,Nov 27,"$3,922",None,"$3,922",LD14478627,LD14478627,CU,Cushion,SI1,F,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",67.9,None,1.01,Excellent,Very Good,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6355972519/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6355972519/1/,"{'label': '5.64 x 5.59 x 3.80 mm', 'labelSmall': '5.64 x 5.59 x 3.80'}",False,None,0.08306008,False,False
./diamond-details/LD14499204,1.01,Nov 25,Nov 27,"$3,926",None,"$3,887",LD14499204,LD14499204,CU,Cushion,SI1,F,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",67.7,None,1.13,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3365299874/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-3365299874/1/,"{'label': '6.10 x 5.41 x 3.66 mm', 'labelSmall': '6.10 x 5.41 x 3.66'}",False,None,0.099272095,False,False
./diamond-details/LD13853583,1.00,Nov 23,Nov 24,"$3,928",None,"$3,928",LD13853583,LD13853583,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.7,None,1.00,Excellent,Excellent,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6345838618/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6345838618/1/,"{'label': '6.40 x 6.38 x 3.94 mm', 'labelSmall': '6.40 x 6.38 x 3.94'}",False,None,0.22631602,False,False
./diamond-details/LD14544266,1.00,Nov 11,Nov 12,"$3,930",None,"$3,930",LD14544266,LD14544266,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",60.5,Medium,1.01,Very Good,Very Good,61.0,False,None,None,"{'label': '6.47 x 6.39 x 3.89 mm', 'labelSmall': '6.47 x 6.39 x 3.89'}",False,None,0.13631335,False,True
./diamond-details/LD14572918,1.00,Nov 12,Nov 13,"$3,931",None,"$3,931",LD14572918,LD14572918,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.2,None,1.01,Excellent,Very Good,62.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2297101420/still_230x230.jpg,https://bluenile.v360.in/29/imaged/gia-2297101420/1/,"{'label': '6.39 x 6.33 x 3.96 mm', 'labelSmall': '6.39 x 6.33 x 3.96'}",False,None,0.208051,False,True
./diamond-details/LD08280137,1.01,Nov 19,Nov 20,"$3,932",None,"$3,893",LD08280137,LD08280137,RD,Round,SI2,E,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",63.5,None,1.00,Very Good,Good,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2176301743/still_230x230.jpg?v=2,https://bluenile.v360.in/2/imaged/gia-2176301743/2/,"{'label': '6.28 x 6.31 x 4.00 mm', 'labelSmall': '6.28 x 6.31 x 4.00'}",False,None,0.2044044,False,False
./diamond-details/LD14605689,1.00,Nov 27,Nov 30,"$3,932",None,"$3,932",LD14605689,LD14605689,RD,Round,SI2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",64.6,None,1.01,Excellent,Very Good,56.0,False,None,None,"{'label': '6.17 x 6.26 x 4.02 mm', 'labelSmall': '6.17 x 6.26 x 4.02'}",False,None,0.07654019,False,False
./diamond-details/LD14622380,1.00,Nov 25,Nov 27,"$3,932",None,"$3,932",LD14622380,LD14622380,RD,Round,SI2,F,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",61.0,None,1.00,Excellent,Excellent,62.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1365309003/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-1365309003/1/,"{'label': '6.46 x 6.45 x 3.94 mm', 'labelSmall': '6.46 x 6.45 x 3.94'}",False,None,0.23966329,False,False
./diamond-details/LD13860375,1.01,Nov 27,Nov 30,"$3,940",None,"$3,901",LD13860375,LD13860375,RD,Round,SI2,E,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",64.8,None,1.01,Very Good,Very Good,54.0,False,None,None,"{'label': '6.21 x 6.27 x 4.05 mm', 'labelSmall': '6.21 x 6.27 x 4.05'}",False,None,0.12323754,False,False
./diamond-details/LD14197136,1.01,Nov 25,Nov 27,"$3,944",None,"$3,905",LD14197136,LD14197136,CU,Cushion,VS2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",65.8,Faint,1.06,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2357761967/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2357761967/1/,"{'label': '6.07 x 5.73 x 3.77 mm', 'labelSmall': '6.07 x 5.73 x 3.77'}",False,None,0.28769732,False,False
./diamond-details/LD14507736,1.00,Nov 18,Nov 19,"$3,946",None,"$3,946",LD14507736,LD14507736,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.1,Faint,1.00,Excellent,Excellent,62.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5363185863/still_230x230.jpg?v=2,https://bluenile.v360.in/29/imaged/gia-5363185863/2/,"{'label': '6.41 x 6.43 x 3.92 mm', 'labelSmall': '6.41 x 6.43 x 3.92'}",False,None,0.2651078,False,False
./diamond-details/LD14568741,1.00,Nov 25,Nov 27,"$3,946",None,"$3,946",LD14568741,LD14568741,CU,Cushion,SI1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",68.2,None,1.10,Excellent,Excellent,59.0,False,None,None,"{'label': '5.92 x 5.38 x 3.67 mm', 'labelSmall': '5.92 x 5.38 x 3.67'}",False,None,0.048050694,False,False
./diamond-details/LD14365995,1.03,Nov 24,Nov 25,"$3,949",None,"$3,834",LD14365995,LD14365995,CU,Cushion,VS2,F,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",69.2,None,1.18,Excellent,Very Good,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2356804718/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2356804718/1/,"{'label': '6.14 x 5.19 x 3.59 mm', 'labelSmall': '6.14 x 5.19 x 3.59'}",False,None,0.2909775,False,False
./diamond-details/LD14354382,1.01,Nov 10,Nov 11,"$3,951",None,"$3,912",LD14354382,LD14354382,CU,Cushion,VS1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",69.3,Faint,1.14,Excellent,Very Good,65.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2211052069/still_230x230.jpg,https://bluenile.v360.in/71/imaged/gia-2211052069/1/,"{'label': '6.25 x 5.47 x 3.79 mm', 'labelSmall': '6.25 x 5.47 x 3.79'}",False,None,0.39067078,False,True
./diamond-details/LD14365930,1.01,Nov 24,Nov 25,"$3,951",None,"$3,912",LD14365930,LD14365930,CU,Cushion,VS2,F,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",66.5,None,1.03,Excellent,Very Good,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6355804748/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6355804748/1/,"{'label': '5.68 x 5.54 x 3.69 mm', 'labelSmall': '5.68 x 5.54 x 3.69'}",False,None,0.31112257,False,False
./diamond-details/LD13929104,1.00,Nov 23,Nov 24,"$3,956",None,"$3,956",LD13929104,LD13929104,RD,Round,SI1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",64.8,None,1.01,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3335329071/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-3335329071/1/,"{'label': '6.23 x 6.19 x 4.03 mm', 'labelSmall': '6.23 x 6.19 x 4.03'}",False,None,0.422316,False,False
./diamond-details/LD13945552,1.00,Nov 27,Nov 30,"$3,956",None,"$3,956",LD13945552,LD13945552,RD,Round,SI1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",65.4,Faint,1.02,Excellent,Good,55.0,False,None,None,"{'label': '6.08 x 6.23 x 4.03 mm', 'labelSmall': '6.08 x 6.23 x 4.03'}",False,None,0.29384115,False,False
./diamond-details/LD14459324,1.10,Nov 27,Nov 30,"$3,960","$4,943","$3,600",LD14459324,LD14459324,CU,Cushion,VS1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",68.3,Medium,1.01,Excellent,Very Good,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1363204025/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1363204025/1/,"{'label': '5.75 x 5.71 x 3.90 mm', 'labelSmall': '5.75 x 5.71 x 3.90'}",False,None,0.43893132,False,False
./diamond-details/LD14553976,1.01,Nov 27,Nov 30,"$3,960",None,"$3,921",LD14553976,LD14553976,RD,Round,SI2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",63.0,None,1.01,Excellent,Very Good,60.0,False,None,None,"{'label': '6.28 x 6.35 x 3.98 mm', 'labelSmall': '6.28 x 6.35 x 3.98'}",False,None,0.12136161,False,False
./diamond-details/LD13925063,1.00,Nov 11,Nov 12,"$3,963",None,"$3,963",LD13925063,LD13925063,RD,Round,SI2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",60.2,Faint,1.01,Excellent,Good,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-3355307694/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-3355307694/1/,"{'label': '6.43 x 6.47 x 3.88 mm', 'labelSmall': '6.43 x 6.47 x 3.88'}",False,None,0.23148721,False,True
./diamond-details/LD14543366,1.00,Nov 25,Nov 27,"$3,963",None,"$3,963",LD14543366,LD14543366,RD,Round,SI2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",63.8,Faint,1.01,Excellent,Very Good,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7366360217/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7366360217/1/,"{'label': '6.29 x 6.21 x 3.99 mm', 'labelSmall': '6.29 x 6.21 x 3.99'}",False,None,0.15067655,False,False
./diamond-details/LD12837906,1.00,Nov 27,Nov 30,"$3,964",None,"$3,964",LD12837906,LD12837906,RD,Round,SI2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",62.9,Faint,1.01,Excellent,Very Good,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-7338558395/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-7338558395/1/,"{'label': '6.28 x 6.35 x 3.97 mm', 'labelSmall': '6.28 x 6.35 x 3.97'}",False,None,0.18459237,False,False
./diamond-details/LD14533691,1.00,Nov 24,Nov 25,"$3,964",None,"$3,964",LD14533691,LD14533691,RD,Round,SI2,F,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.4,None,1.01,Excellent,Very Good,58.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2215142525/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2215142525/1/,"{'label': '6.36 x 6.40 x 3.98 mm', 'labelSmall': '6.36 x 6.40 x 3.98'}",False,None,0.29922318,False,False
./diamond-details/LD13524731,1.00,Nov 27,Nov 30,"$3,965",None,"$3,965",LD13524731,LD13524731,RD,Round,SI2,D,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",64.3,Faint,1.01,Very Good,Very Good,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2344689067/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2344689067/1/,"{'label': '6.18 x 6.23 x 3.99 mm', 'labelSmall': '6.18 x 6.23 x 3.99'}",False,None,0.22934888,False,False
./diamond-details/LD07321934,1.01,Nov 25,Nov 27,"$3,970",None,"$3,931",LD07321934,LD07321934,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",60.6,None,1.00,Very Good,Excellent,59.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1235220295/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1235220295/1/,"{'label': '6.50 x 6.53 x 3.95 mm', 'labelSmall': '6.50 x 6.53 x 3.95'}",False,None,0.27329513,False,False
./diamond-details/LD14405985,1.01,Nov 27,Nov 30,"$3,971",None,"$3,932",LD14405985,LD14405985,RD,Round,SI2,F,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",64.6,None,1.01,Excellent,Very Good,55.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6355939309/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6355939309/1/,"{'label': '6.27 x 6.23 x 4.03 mm', 'labelSmall': '6.27 x 6.23 x 4.03'}",False,None,0.19926533,False,False
./diamond-details/LD14366030,1.00,Nov 24,Nov 25,"$3,974",None,"$3,974",LD14366030,LD14366030,CU,Cushion,VS1,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",67.2,None,1.10,Excellent,Very Good,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6351868095/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6351868095/1/,"{'label': '5.91 x 5.36 x 3.60 mm', 'labelSmall': '5.91 x 5.36 x 3.60'}",False,None,0.38188958,False,False
./diamond-details/LD13655478,1.02,Dec 1,Dec 2,"$3,981",None,"$3,903",LD13655478,LD13655478,RD,Round,SI2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",62.0,Medium,1.00,Excellent,Excellent,58.0,False,None,None,"{'label': '6.39 x 6.42 x 3.98 mm', 'labelSmall': '6.39 x 6.42 x 3.98'}",False,None,0.16016038,False,False
./diamond-details/LD14089005,1.03,Nov 25,Nov 27,"$3,981","$4,230","$3,865",LD14089005,LD14089005,CU,Cushion,VS2,D,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",68.0,Strong,1.13,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6352693888/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-6352693888/1/,"{'label': '6.10 x 5.42 x 3.69 mm', 'labelSmall': '6.10 x 5.42 x 3.69'}",False,None,0.5197852,False,False
./diamond-details/LD11904811,1.03,Nov 9,Nov 10,"$3,982",None,"$3,866",LD11904811,LD11904811,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.3,None,1.00,Excellent,Excellent,61.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2314527986/still_230x230.jpg,https://bluenile.v360.in/59/imaged/gia-2314527986/1/,"{'label': '6.49 x 6.46 x 3.97 mm', 'labelSmall': '6.49 x 6.46 x 3.97'}",False,None,0.29793417,False,True
./diamond-details/LD02710955,1.02,Nov 9,Nov 10,"$3,986",None,"$3,908",LD02710955,LD02710955,CU,Cushion,VS2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",68.2,None,1.06,Excellent,Very Good,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-6147666477/still_230x230.jpg,https://bluenile.v360.in/1/imaged/gia-6147666477/1/,"{'label': '5.80 x 5.46 x 3.72 mm', 'labelSmall': '5.80 x 5.46 x 3.72'}",False,None,0.29994032,False,True
./diamond-details/LD14119537,1.00,Nov 27,Nov 30,"$3,987",None,"$3,987",LD14119537,LD14119537,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.6,Faint,1.00,Excellent,Excellent,56.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2348918362/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-2348918362/1/,"{'label': '6.39 x 6.36 x 3.99 mm', 'labelSmall': '6.39 x 6.36 x 3.99'}",False,None,0.29904112,False,False
./diamond-details/LD14569093,1.00,Nov 27,Nov 30,"$3,993",None,"$3,993",LD14569093,LD14569093,RD,Round,SI2,G,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",62.8,None,1.01,Excellent,Very Good,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-5363208662/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-5363208662/1/,"{'label': '6.36 x 6.30 x 3.97 mm', 'labelSmall': '6.36 x 6.30 x 3.97'}",False,None,0.21488869,False,False
./diamond-details/LD14522951,1.00,Nov 24,Nov 25,"$3,998",None,"$3,998",LD14522951,LD14522951,CU,Cushion,VS2,E,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",67.3,Medium,1.07,Excellent,Very Good,57.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-1363109133/still_230x230.jpg,https://bluenile.v360.in/50/imaged/gia-1363109133/1/,"{'label': '5.84 x 5.46 x 3.68 mm', 'labelSmall': '5.84 x 5.46 x 3.68'}",False,None,0.39932457,False,False
./diamond-details/LD12890961,1.01,Nov 18,Nov 19,"$4,002",None,"$3,962",LD12890961,LD12890961,RD,Round,SI2,G,None,"{'label': 'Very Good', 'labelSmall': 'Very Good'}",64.6,Faint,1.02,Excellent,Very Good,55.0,False,None,None,"{'label': '6.33 x 6.23 x 4.06 mm', 'labelSmall': '6.33 x 6.23 x 4.06'}",False,None,0.10921282,False,False
./diamond-details/LD14584602,1.00,Nov 25,Nov 27,"$4,004",None,"$4,004",LD14584602,LD14584602,RD,Round,SI2,F,None,"{'label': 'Ideal', 'labelSmall': 'Ideal'}",61.4,None,1.00,Excellent,Excellent,60.0,True,https://bnsec.bluenile.com/bnsecure/diamondvis/gia-2367235079/still_230x230.jpg,https://bluenile.v360.in/27/imaged/gia-2367235079/1/,"{'label': '6.40 x 6.38 x 3.93 mm', 'labelSmall': '6.40 x 6.38 x 3.93'}",False,None,0.32500464,False,False
